epoch,step,wall_min,train_loss,val_acc,epoch_time,imgs_per_sec
81,-1,1.8997007211049397,0.041242,74.7500,1.35,3706
82,-1,1.9223698536554972,0.051860,74.9600,1.36,3676
83,-1,1.944944405555725,0.042309,74.8200,1.35,3692
84,-1,1.968176798025767,0.033791,74.9800,1.39,3587
85,-1,1.9903083443641663,0.028144,75.2600,1.33,3766
86,-1,2.01482336918513,0.034695,75.3700,1.38,3625
87,-1,2.0395334243774412,0.029358,75.0700,1.39,3602
88,-1,2.061724023024241,0.033770,75.0500,1.33,3756
89,-1,2.0834540883700052,0.023567,75.1900,1.30,3835
90,-1,2.105648171901703,0.041905,75.2300,1.33,3755
91,-1,2.127765786647797,0.032097,75.1200,1.33,3768
92,-1,2.1507636467615763,0.021942,74.9800,1.38,3624
93,-1,2.173578107357025,0.045567,75.0300,1.37,3653
94,-1,2.196503019332886,0.051809,75.1500,1.38,3635
95,-1,2.219137235482534,0.030868,74.9500,1.36,3682
96,-1,2.2425640344619753,0.019044,75.1800,1.41,3557
97,-1,2.2641668478647867,0.060950,75.1000,1.30,3858
98,-1,2.2863305886586507,0.046983,75.3100,1.33,3760
99,-1,2.3088338057200115,0.021044,75.3200,1.35,3703
100,-1,2.331397199630737,0.033603,75.3700,1.35,3694
