epoch,step,wall_min,train_loss,val_acc,epoch_time,imgs_per_sec
14,-1,1.242729870478312,0.326907,83.1400,4.89,10217
15,100,1.2650374571482341,0.309550,,,
15,200,1.2837624907493592,0.312386,,,
15,300,1.3018554290135702,0.316494,,,
15,-1,1.3284977356592813,0.315699,85.5800,5.15,9716
16,100,1.3546778043111165,0.288112,,,
16,200,1.3733092983563742,0.289447,,,
16,300,1.3918330589930217,0.295054,,,
16,-1,1.4171719829241434,0.297149,84.0800,5.05,9896
17,100,1.4380487283070882,0.277831,,,
17,200,1.456189759572347,0.276738,,,
17,300,1.4761825243631999,0.276571,,,
17,-1,1.5032190561294556,0.278171,84.7700,5.16,9685
18,100,1.5267666498819987,0.249201,,,
18,200,1.5450254042943319,0.261136,,,
18,300,1.563328222433726,0.264433,,,
18,-1,1.5921613534291585,0.263269,86.3400,5.34,9370
19,100,1.6184448281923929,0.238477,,,
19,200,1.6362245480219524,0.242100,,,
19,300,1.654845952987671,0.244472,,,
19,-1,1.6796278397242228,0.247109,86.9100,5.01,9985
20,100,1.7042150815327963,0.227707,,,
20,200,1.7214286923408508,0.230584,,,
20,300,1.7398755272229514,0.234580,,,
20,-1,1.7639074126879375,0.235855,87.3600,4.81,10385
21,100,1.7883001804351806,0.197358,,,
21,200,1.8054279526074728,0.207311,,,
21,300,1.8218822757403055,0.215367,,,
21,-1,1.84817879597346,0.217927,87.2100,4.79,10433
22,100,1.869648849964142,0.212594,,,
22,200,1.8880563219388327,0.203808,,,
22,300,1.9060621380805969,0.210627,,,
22,-1,1.9309021631876628,0.208970,86.9700,4.96,10074
23,100,1.9506789724032083,0.190750,,,
23,200,1.9681090076764425,0.191483,,,
23,300,1.986501697699229,0.192139,,,
23,-1,2.0115437626838686,0.194448,87.3000,4.84,10334
24,100,2.033669165770213,0.167054,,,
24,200,2.050624124209086,0.177162,,,
24,300,2.0686127583185834,0.178565,,,
24,-1,2.093949011961619,0.180945,87.2100,4.94,10113
25,100,2.114518332481384,0.160297,,,
25,200,2.1331839402516684,0.167833,,,
25,300,2.1515129168828326,0.169451,,,
25,-1,2.1797912160555524,0.171220,88.1900,5.15,9708
26,100,2.2042070349057514,0.155067,,,
26,200,2.220689570903778,0.155905,,,
26,300,2.2381973107655844,0.157449,,,
26,-1,2.2634253104527793,0.159106,88.0200,4.75,10528
27,100,2.2829906940460205,0.143593,,,
27,200,2.3004682143529256,0.144583,,,
27,300,2.318014160792033,0.145963,,,
27,-1,2.343387957413991,0.146448,87.9200,4.80,10422
28,100,2.364446210861206,0.124926,,,
28,200,2.381723916530609,0.133955,,,
28,300,2.398347576459249,0.139266,,,
28,-1,2.423966936270396,0.138794,87.2300,4.83,10342
29,100,2.4440018137296042,0.120456,,,
29,200,2.462368941307068,0.126638,,,
29,300,2.4802103002866107,0.130595,,,
29,-1,2.506928344567617,0.131458,87.5600,4.98,10045
30,100,2.5277141054471333,0.110752,,,
30,200,2.54495632648468,0.115070,,,
30,300,2.561890880266825,0.120373,,,
30,-1,2.5875985741615297,0.121448,88.6200,4.84,10330
31,100,2.6126013875007628,0.104860,,,
31,200,2.62958668867747,0.106514,,,
31,300,2.6469950675964355,0.108612,,,
31,-1,2.6723174095153808,0.111904,87.8600,4.84,10337
32,100,2.6924755851427715,0.096151,,,
32,200,2.709652002652486,0.104384,,,
32,300,2.727361023426056,0.106993,,,
32,-1,2.753127165635427,0.106666,88.7500,4.85,10312
33,100,2.7774499376614887,0.089000,,,
33,200,2.7947730580965677,0.088880,,,
33,300,2.81193128824234,0.096338,,,
33,-1,2.8361370086669924,0.098151,88.2700,4.74,10558
34,100,2.855669093132019,0.091219,,,
34,200,2.872728391488393,0.091227,,,
34,300,2.890151532491048,0.092028,,,
34,-1,2.915210564931234,0.091723,88.7100,4.74,10539
