epoch,step,wall_min,train_loss,val_acc,epoch_time,imgs_per_sec
15,200,1.3380175630251567,0.290158,,,
15,300,1.3572661797205607,0.296868,,,
15,-1,1.3839378555615742,0.297710,84.9100,5.40,9254
16,100,1.4073250810305278,0.267445,,,
16,200,1.4259528040885925,0.274676,,,
16,300,1.4444523255030315,0.280216,,,
16,-1,1.4728289683659872,0.282918,85.2400,5.33,9375
17,100,1.4981090823809307,0.264248,,,
17,200,1.5168874382972717,0.261270,,,
17,300,1.535967234770457,0.262749,,,
17,-1,1.5646135687828064,0.263621,86.5700,5.41,9246
18,100,1.5891477465629578,0.244547,,,
18,200,1.6084569295247395,0.245818,,,
18,300,1.6289726575215657,0.249945,,,
18,-1,1.6548074762026468,0.249867,86.7800,5.31,9410
19,100,1.6782611767450968,0.222408,,,
19,200,1.698292875289917,0.227790,,,
19,300,1.7184447606404623,0.230544,,,
19,-1,1.748446794350942,0.235344,87.3600,5.52,9053
20,100,1.7745465119679769,0.214153,,,
20,200,1.7932762225468954,0.219909,,,
20,300,1.813418968518575,0.221848,,,
20,-1,1.840127408504486,0.222958,86.1500,5.40,9264
21,100,1.8627494374910991,0.188176,,,
21,200,1.882287359237671,0.197839,,,
21,300,1.9025259335835776,0.205966,,,
21,-1,1.929207702477773,0.208345,86.9000,5.34,9355
22,100,1.952294111251831,0.193207,,,
22,200,1.9708225965499877,0.190001,,,
22,300,1.989920711517334,0.195437,,,
22,-1,2.0156867623329164,0.195708,86.0400,5.19,9636
23,100,2.03808247645696,0.181816,,,
23,200,2.0562246481577557,0.181484,,,
23,300,2.0757304946581523,0.180612,,,
23,-1,2.103973944981893,0.183430,85.1700,5.30,9439
24,100,2.128811299800873,0.167621,,,
24,200,2.1516826272010805,0.169222,,,
24,300,2.1740089138348897,0.170289,,,
24,-1,2.202869133154551,0.171346,87.7400,5.93,8427
25,100,2.2286081671714784,0.149264,,,
25,200,2.24869312842687,0.155317,,,
25,300,2.273011493682861,0.158673,,,
25,-1,2.3021108667055765,0.160908,88.3300,5.85,8540
26,100,2.3276586572329205,0.142084,,,
26,200,2.3488834778467815,0.144220,,,
26,300,2.3709919293721518,0.145162,,,
26,-1,2.40138293504715,0.146872,87.5600,5.86,8532
27,100,2.4258744676907855,0.136275,,,
27,200,2.447399552663167,0.138295,,,
27,300,2.469297802448273,0.138024,,,
27,-1,2.4997875491778054,0.139065,88.7600,5.90,8469
28,100,2.525847844282786,0.123386,,,
28,200,2.547008446852366,0.124635,,,
28,300,2.5690154751141865,0.130033,,,
28,-1,2.5990747213363647,0.130593,87.7300,5.86,8534
29,100,2.6244793136914573,0.121480,,,
29,200,2.6486149787902833,0.117641,,,
29,300,2.6716426452000936,0.118619,,,
29,-1,2.7022693872451784,0.121600,86.6300,6.19,8075
30,100,2.7284287651379904,0.104599,,,
30,200,2.7504577040672302,0.106031,,,
30,300,2.7754913965861,0.111819,,,
30,-1,2.8079089959462484,0.112203,88.8500,6.34,7889
31,100,2.8367573459943136,0.100827,,,
31,200,2.8594621062278747,0.102799,,,
31,300,2.881583293279012,0.103192,,,
31,-1,2.9125680605570476,0.105190,88.4400,6.18,8093
32,100,2.938139772415161,0.093388,,,
32,200,2.960426354408264,0.101710,,,
32,300,2.9837059140205384,0.101665,,,
32,-1,3.0171279470125834,0.101233,89.1700,6.27,7970
33,100,3.044003601868947,0.081835,,,
33,200,3.066368579864502,0.083653,,,
33,300,3.088169042269389,0.087811,,,
33,-1,3.118668293952942,0.089121,88.7800,5.99,8343
34,100,3.144532593091329,0.080528,,,
34,200,3.167437370618184,0.084717,,,
34,300,3.1910699327786762,0.084494,,,
34,-1,3.2224796851476034,0.084310,88.8700,6.23,8027
35,100,3.2486657023429872,0.071936,,,
35,200,3.270530335108439,0.074950,,,
35,300,3.2925225933392843,0.076428,,,
35,-1,3.322943468888601,0.076729,88.7800,6.03,8295
36,100,3.3472024242083234,0.068830,,,
36,200,3.369173522790273,0.068151,,,
36,300,3.390868878364563,0.068036,,,
36,-1,3.4209540645281473,0.070195,89.5700,5.88,8503
37,100,3.4467819730440774,0.060428,,,
37,200,3.468225578467051,0.061146,,,
37,300,3.490558588504791,0.062342,,,
37,-1,3.5211712876955668,0.063201,89.3500,5.92,8447
38,100,3.545949478944143,0.066051,,,
38,200,3.568802789847056,0.064200,,,
38,300,3.592026420434316,0.061750,,,
38,-1,3.6232091824213666,0.060321,88.9100,6.12,8167
39,100,3.649093985557556,0.049711,,,
39,200,3.6758570869763694,0.050303,,,
39,300,3.700438924630483,0.052500,,,
39,-1,3.7318932811419168,0.054267,89.1300,6.52,7668
40,100,3.758529218037923,0.049368,,,
40,200,3.782898247241974,0.049038,,,
40,300,3.805492627620697,0.049993,,,
40,-1,3.8363032976786298,0.049250,89.2800,6.26,7981
41,100,3.861626589298248,0.043157,,,
41,200,3.883821507294973,0.043278,,,
41,300,3.906723368167877,0.042970,,,
41,-1,3.9376828551292418,0.043229,89.0100,6.08,8220
42,100,3.962347710132599,0.045760,,,
42,200,3.9843146006266275,0.044418,,,
42,300,4.0055774569511415,0.043122,,,
42,-1,4.036330266793569,0.043276,89.6400,5.92,8448
43,100,4.062356475989024,0.035950,,,
43,200,4.083471675713857,0.037182,,,
43,300,4.104793906211853,0.036822,,,
43,-1,4.134546458721161,0.037823,89.4700,5.80,8627
44,100,4.1589917500813804,0.036825,,,
44,200,4.17983482281367,0.033093,,,
44,300,4.201618619759878,0.031875,,,
44,-1,4.2314514716466265,0.033138,89.8500,5.81,8600
45,100,4.258748531341553,0.032600,,,
45,200,4.281588808695475,0.031381,,,
45,300,4.306052565574646,0.032286,,,
45,-1,4.336931081612905,0.032720,89.9500,6.23,8030
46,100,4.363946612675985,0.030668,,,
46,200,4.38859969774882,0.028488,,,
46,300,4.410154434045156,0.028511,,,
46,-1,4.440151858329773,0.028758,89.9500,6.09,8204
47,100,4.465293117364248,0.023540,,,
47,200,4.4870191017786665,0.023405,,,
47,300,4.5089996735254925,0.023783,,,
47,-1,4.5392954031626385,0.024191,89.7600,5.95,8405
48,100,4.5637418309847515,0.022532,,,
48,200,4.585309298833211,0.022745,,,
48,300,4.607325152556101,0.022111,,,
48,-1,4.637599229812622,0.022619,90.1000,5.90,8477
49,100,4.663518385092417,0.018604,,,
49,200,4.685435803731282,0.019748,,,
49,300,4.707055266698202,0.020635,,,
49,-1,4.737140623728434,0.021772,90.2400,5.87,8514
50,100,4.765951013565063,0.017696,,,
50,200,4.787762320041656,0.020167,,,
50,300,4.809272420406342,0.019253,,,
50,-1,4.839838135242462,0.019675,90.1400,6.07,8241
51,100,4.864335322380066,0.017414,,,
51,200,4.886322700977326,0.018693,,,
51,300,4.91064213514328,0.017944,,,
51,-1,4.9427912592887875,0.017800,90.2400,6.18,8094
52,100,4.967952732245127,0.016708,,,
52,200,4.989532474676768,0.016052,,,
52,300,5.011693131923676,0.015440,,,
52,-1,5.0422741055488585,0.015831,90.1500,5.97,8377
53,100,5.069122159481049,0.016603,,,
53,200,5.09335278669993,0.016765,,,
53,300,5.1153522769610085,0.015926,,,
53,-1,5.146122980117798,0.015620,90.3900,6.23,8025
54,100,5.17260677019755,0.013620,,,
54,200,5.194677682717641,0.014629,,,
54,300,5.216191093126933,0.014803,,,
54,-1,5.245833130677541,0.014971,90.3600,5.89,8490
55,100,5.2703507026036585,0.014382,,,
55,200,5.29326506058375,0.013931,,,
55,300,5.3144492665926615,0.013841,,,
55,-1,5.344118563334147,0.013999,90.4900,5.90,8479
56,100,5.369831709067027,0.016045,,,
56,200,5.391189050674439,0.013906,,,
56,300,5.412862229347229,0.013119,,,
56,-1,5.442801105976105,0.012936,90.4800,5.82,8597
57,100,5.47087637980779,0.010528,,,
57,200,5.495681309700013,0.012055,,,
57,300,5.522552784283956,0.011851,,,
57,-1,5.554191625118255,0.011743,90.4700,6.68,7481
58,100,5.58195108572642,0.016277,,,
58,200,5.605181610584259,0.014401,,,
58,300,5.629056986172994,0.014003,,,
58,-1,5.664584891001383,0.013789,90.3600,6.62,7549
59,100,5.693829353650411,0.014137,,,
59,200,5.721056787172953,0.013962,,,
59,300,5.74548542102178,0.013690,,,
59,-1,5.781760120391846,0.014026,90.3500,7.03,7112
60,100,5.810114828745524,0.011133,,,
60,200,5.836419161160787,0.011879,,,
60,300,5.860828363895417,0.012089,,,
60,-1,5.89576852718989,0.012365,90.3700,6.84,7309
